id,length_ft,NumTowers,WetRad_ft,Degrees,Comment,CountyName,Long,Lat,MapYear
2164,340,2,340,180,,Clarendon,-80.01131286,33.83398739,2022
2165,1106,5,1106,180,,Clarendon,-79.97562265,33.82777912,2022
2166,426,2,426,360,,Clarendon,-79.97502164,33.82570096,2022
2167,696,3,696,360,,Clarendon,-79.98278021,33.82989128,2022
2168,875,4,875,360,,Clarendon,-79.98807617,33.83033867,2022
2169,466,4,466,200,,Clarendon,-80.02151842,33.82674815,2022
2170,423,3,423,360,,Clarendon,-80.02259947,33.82970649,2022
2171,481,4,481,360,,Clarendon,-80.03707069,33.82787963,2022
2172,357,3,357,360,,Clarendon,-80.03620234,33.83026086,2022
2173,332,2,332,360,,Clarendon,-80.03908253,33.83163867,2022
2174,593,3,596,270,,Clarendon,-80.04164075,33.82468941,2022
2175,1276,6,1276,360,,Clarendon,-80.04703819,33.82729282,2022
2176,805,4,805,270,,Clarendon,-80.07603917,33.82901757,2022
2177,1815,8,1815,360,,Clarendon,-80.07496983,33.82295484,2022
2178,452,3,462,360,,Clarendon,-80.088079,33.82652445,2022
2179,795,5,808,180,,Clarendon,-80.09252028,33.82781154,2022
2180,887,4,887,270,,Clarendon,-80.17638153,33.83807195,2022
2181,452,2,452,360,,Clarendon,-80.18072524,33.83916438,2022
2184,776,4,776,270,,Clarendon,-80.09783185,33.82048748,2022
2186,1187,6,1187,180,,Clarendon,-80.09912365,33.81773796,2022
2187,1081,5,1081,180,,Clarendon,-80.09781624,33.81536448,2022
2188,1284,6,1284,180,,Clarendon,-80.08980985,33.81385833,2022
2189,587,3,594,360,,Clarendon,-80.08405532,33.81586221,2022
2190,592,3,592,180,,Clarendon,-80.08005993,33.81589139,2022
2191,882,4,892,200,,Clarendon,-80.0668766,33.81846669,2022
2192,482,4,486,360,,Clarendon,-80.06280511,33.82224561,2022
2193,806,6,806,180,,Clarendon,-80.05950342,33.82030753,2022
2194,523,3,523,360,,Clarendon,-80.03984259,33.82123159,2022
2195,481,2,481,360,,Clarendon,-80.02874037,33.81863205,2022
2196,453,2,469,360,,Clarendon,-79.96133389,33.80994528,2022
2197,710,3,710,360,,Clarendon,-80.06375346,33.81489432,2022
2198,1111,5,1111,360,,Clarendon,-80.06913334,33.81144583,2022
2199,661,3,661,300,,Clarendon,-80.19236115,33.81267884,2022
2200,875,4,875,360,,Clarendon,-80.19379246,33.80843741,2022
2201,574,3,574,360,,Clarendon,-80.08782533,33.80816258,2022
2202,512,3,512,360,,Clarendon,-80.08732481,33.80515161,2022
2204,916,4,975,360,,Clarendon,-80.19866303,33.80155436,2022
2204,1385,6,1385,360,,Clarendon,-80.2065221,33.8022135,2022
2205,906,4,906,180,,Clarendon,-80.20586059,33.80928133,2022
2206,663,3,663,360,,Clarendon,-80.07905596,33.79641969,2022
2207,581,3,581,360,,Clarendon,-80.07192279,33.79714211,2022
2208,454,2,487,360,,Clarendon,-80.07172668,33.80108493,2022
2209,893,4,893,360,,Clarendon,-79.97863554,33.7987791,2022
2210,405,2,443,360,,Clarendon,-80.07222428,33.79432049,2022
2211,745,4,752,270,,Clarendon,-80.20050706,33.78992246,2022
2212,895,4,895,190,,Clarendon,-80.27779226,33.781442,2022
2213,888,4,895,180,,Clarendon,-80.22097868,33.78044209,2022
2213,1267,5,1267,360,,Clarendon,-80.10561872,33.77717226,2022
2214,1328,6,1328,180,,Clarendon,-80.17717281,33.77694356,2022
2215,1045,5,1045,330,,Clarendon,-80.19037955,33.77297773,2022
2216,652,3,652,360,,Clarendon,-80.22683273,33.77231106,2022
2217,817,4,817,180,,Clarendon,-80.22492431,33.77067113,2022
2218,618,3,618,180,,Clarendon,-80.02338684,33.76567817,2022
2219,802,4,802,180,,Clarendon,-80.02455765,33.76106453,2022
2220,408,2,408,360,,Clarendon,-80.13387038,33.76259757,2022
2221,395,2,395,360,,Clarendon,-80.13685009,33.76395539,2022
2222,700,4,700,360,,Clarendon,-80.14113526,33.76548351,2022
2223,755,4,755,360,,Clarendon,-80.13806188,33.75940493,2022
2224,781,5,781,360,,Clarendon,-80.16551446,33.76329108,2022
2225,1328,6,1328,360,,Clarendon,-80.17198026,33.7657171,2022
2226,862,4,862,360,,Clarendon,-80.18557923,33.76079686,2022
2227,872,4,872,180,,Clarendon,-80.19141864,33.76011549,2022
2228,1320,7,1320,360,,Clarendon,-80.22151433,33.76496278,2022
2229,906,5,906,360,,Clarendon,-80.23298827,33.76099153,2022
2230,453,2,453,360,,Clarendon,-80.31488354,33.75964827,2022
2231,607,3,607,360,,Clarendon,-80.14573362,33.75363985,2022
2232,688,3,688,360,,Clarendon,-80.19068835,33.75201539,2022
2233,782,4,782,360,,Clarendon,-80.31597678,33.75580089,2022
2234,780,4,780,360,,Clarendon,-80.31382103,33.75152622,2022
2235,1585,8,1585,180,,Clarendon,-80.39181018,33.75303387,2022
2236,1003,5,1003,360,,Clarendon,-80.26048915,33.74097917,2022
2237,944,6,961,360,,Clarendon,-80.17552782,33.73671106,2022
2238,1233,6,1233,180,,Clarendon,-80.24280405,33.73637516,2022
2239,693,4,693,360,,Clarendon,-80.36781149,33.73380469,2022
2240,685,3,685,360,,Clarendon,-80.37248303,33.73289186,2022
2241,1425,7,1425,360,,Clarendon,-80.37669356,33.73846726,2022
2242,865,4,865,360,,Clarendon,-80.38645372,33.73106618,2022
2243,605,4,605,360,,Clarendon,-80.30889484,33.72061522,2022
2244,685,3,685,360,,Clarendon,-80.29443241,33.71780324,2022
2245,825,5,825,360,,Clarendon,-80.29914785,33.71868336,2022
2246,836,4,836,360,,Clarendon,-80.30546583,33.71557551,2022
2247,465,3,465,360,,Clarendon,-80.30834822,33.71293868,2022
2248,583,3,583,360,,Clarendon,-80.31147868,33.71510074,2022
2249,592,4,592,360,,Clarendon,-80.31031518,33.71703633,2022
2250,953,5,953,180,,Clarendon,-80.44827472,33.71817209,2022
2251,670,3,670,270,,Clarendon,-80.46596859,33.71086057,2022
2252,856,4,859,360,,Clarendon,-80.46073946,33.71215711,2022
2253,693,4,693,180,,Clarendon,-80.45832027,33.70778896,2022
2254,961,6,961,360,,Clarendon,-80.45234475,33.70673341,2022
2255,1082,5,1082,360,,Clarendon,-80.4483757,33.70686855,2022
2256,1300,6,1300,270,,Clarendon,-80.31060145,33.70540902,2022
2257,991,5,991,360,,Clarendon,-80.28449354,33.69987166,2022
2258,1071,5,1071,180,,Clarendon,-80.41248655,33.69712184,2022
2259,680,3,680,340,,Clarendon,-80.46422467,33.70451489,2022
2260,607,3,607,220,,Clarendon,-80.4713549,33.6963562,2022
2261,488,2,488,360,,Clarendon,-80.47515535,33.6944333,2022
2262,1305,6,1305,180,,Clarendon,-80.45979549,33.69457357,2022
2263,855,4,855,180,,Clarendon,-80.4585556,33.69532754,2022
2264,690,3,690,90,,Clarendon,-80.41194212,33.69475476,2022
2265,785,4,785,90,,Clarendon,-80.40975739,33.69380791,2022
2266,833,4,833,360,,Clarendon,-80.38881276,33.69340169,2022
2267,1100,5,1100,360,,Clarendon,-80.38155608,33.69388681,2022
2268,1180,6,1180,360,,Clarendon,-80.3061512,33.68972815,2022
2269,885,5,885,270,,Clarendon,-80.3010378,33.69425776,2022
2270,900,4,900,360,,Clarendon,-80.29343596,33.69499965,2022
2271,1105,7,1105,270,,Clarendon,-80.2868176,33.69447285,2022
2272,770,5,770,360,,Clarendon,-80.29508259,33.69026453,2022
2273,545,3,545,360,,Clarendon,-80.29835711,33.69849393,2022
2274,705,4,705,360,,Clarendon,-80.00237246,33.68955066,2022
2275,985,5,985,360,,Clarendon,-80.44798482,33.68611836,2022
2276,1005,5,1005,360,,Clarendon,-80.47412481,33.687303,2022
2277,595,4,595,360,,Clarendon,-80.48340137,33.68304445,2022
2278,780,4,780,180,,Clarendon,-80.48763502,33.68242405,2022
2279,495,2,495,360,,Clarendon,-80.47748925,33.67859551,2022
2280,490,2,490,180,,Clarendon,-80.48122835,33.68142952,2022
2281,1208,6,1208,180,,Clarendon,-80.43832985,33.67702726,2022
2282,590,3,590,360,,Clarendon,-80.41212992,33.67920659,2022
2283,1280,6,1280,270,,Clarendon,-80.40537107,33.65707397,2022
2284,1350,6,1350,360,,Clarendon,-80.39727093,33.65718935,2022
2285,791,4,791,360,,Clarendon,-80.38068851,33.65378071,2022
2286,1250,6,1250,360,,Clarendon,-80.39163231,33.65765089,2022
2287,1150,5,1150,360,,Clarendon,-80.36888299,33.65592945,2022
2288,800,4,800,360,,Clarendon,-80.32992674,33.64996234,2022
2289,890,4,890,180,,Clarendon,-80.33520861,33.65008154,2022
2290,925,6,925,360,,Clarendon,-80.38402089,33.64554599,2022
2291,900,4,900,340,,Clarendon,-80.40267394,33.65024511,2022
2292,1057,6,1057,180,,Clarendon,-80.47038904,33.65030887,2022
2293,1150,6,1150,360,,Clarendon,-80.33290181,33.6444287,2022
2294,945,4,945,270,,Clarendon,-80.37053871,33.64585558,2022
2295,888,4,888,360,,Clarendon,-80.37832274,33.63946032,2022
2296,890,5,890,360,,Clarendon,-80.38499667,33.64072093,2022
2297,890,4,890,360,,Clarendon,-80.39095126,33.64090946,2022
2298,1725,8,1725,360,,Clarendon,-80.33677829,33.63339733,2022
2299,890,5,890,360,,Clarendon,-80.34671148,33.62978521,2022
2300,1690,10,1690,360,,Clarendon,-80.35528591,33.63275034,2022
2301,1187,6,1187,220,,Clarendon,-80.36180443,33.63017342,2022
2302,1488,7,1488,360,,Clarendon,-80.35474862,33.6371202,2022
2303,697,3,697,360,,Clarendon,-80.36426219,33.63599079,2022
2304,685,3,685,360,,Clarendon,-80.36697972,33.63283722,2022
2305,592,3,592,360,,Clarendon,-80.38387991,33.63600558,2022
2306,1115,6,1115,180,,Clarendon,-80.39354224,33.62610084,2022
2307,1198,6,1198,360,,Clarendon,-80.3610651,33.62352002,2022
2308,1189,6,1189,360,,Clarendon,-80.34647392,33.62449985,2022
2309,967,5,967,360,,Clarendon,-80.33676275,33.625158,2022
2310,681,3,681,360,,Clarendon,-80.32101484,33.62618403,2022
2311,798,4,798,360,,Clarendon,-80.23501637,33.62656948,2022
2312,987,4,987,180,,Clarendon,-80.1613267,33.62690225,2022
2313,895,6,895,220,,Clarendon,-80.32953377,33.62174983,2022
2314,955,5,955,360,,Clarendon,-80.35370512,33.61999993,2022
2315,1405,7,1405,180,,Clarendon,-80.37094944,33.62033549,2022
2316,1455,7,1455,180,,Clarendon,-80.47062549,33.6177619,2022
2317,1070,5,1070,360,,Clarendon,-80.45651165,33.60904217,2022
2318,1400,7,1400,180,,Clarendon,-80.46580987,33.61156055,2022
2319,1785,8,1785,180,,Clarendon,-80.37887557,33.61314699,2022
2320,853,4,853,180,,Clarendon,-80.23400395,33.61250077,2022
2321,1090,5,1093,180,,Clarendon,-80.38116349,33.60144774,2022
2322,1153,5,1153,180,,Clarendon,-80.44166515,33.59539779,2022
2323,1001,5,1001,360,,Clarendon,-80.38549289,33.59506213,2022
2324,1285,6,1285,180,,Clarendon,-80.43529428,33.59141142,2022
2325,825,4,825,270,,Clarendon,-80.38257221,33.57588583,2022
2326,1758,9,1758,360,,Clarendon,-80.41211868,33.56706937,2022
2327,2445,13,2445,180,,Clarendon,-80.40050036,33.56855672,2022
2328,817,4,817,360,,Clarendon,-80.29170594,33.56508989,2022
2329,655,3,660,360,,Clarendon,-80.29149724,33.55926218,2022
2330,1650,10,1650,360,,Clarendon,-80.39136644,33.55548414,2022
2331,1136,6,1136,180,,Clarendon,-80.2808447,33.54743165,2022
2331,730,4,730,360,,Clarendon,-80.40525381,33.54565527,2022
2332,681,3,681,360,,Clarendon,-80.33603896,33.52414517,2022
2417,1588,7,1588,360,,Clarendon,-80.00504902,33.92156659,2022
3183,805,4,805,180,,Clarendon,-80.18538507,33.83807844,2022
3183,775,5,775,360,,Clarendon,-80.15517425,33.81732617,2022
5146,600,4,600,360,,Clarendon,-80.34588028,33.69949319,2022
5412,725,4,725,180,,Clarendon,-80.4604579,33.70779608,2022
5413,970,5,970,360,,Clarendon,-80.38872187,33.74054499,2022
5414,860,4,860,360,,Clarendon,-80.38724282,33.73568508,2022
5415,1440,9,1440,360,,Clarendon,-80.36327712,33.7595168,2022
5416,1250,6,1250,360,,Clarendon,-80.33660337,33.66983598,2022
5417,680,4,680,360,,Clarendon,-80.33894273,33.64563363,2022
5418,420,3,420,300,,Clarendon,-80.33302229,33.57934129,2022
5419,420,3,420,360,,Clarendon,-80.33246288,33.57574693,2022
5420,690,4,690,360,,Clarendon,-80.30815815,33.69249416,2022
5421,770,4,770,270,,Clarendon,-80.30711985,33.69538199,2022
5422,1265,6,1265,360,,Clarendon,-80.31429473,33.70121729,2022
5424,1140,6,1140,240,,Clarendon,-80.30923459,33.74596846,2022
5425,1470,7,1470,250,,Clarendon,-80.29499927,33.72802285,2022
5426,805,4,805,360,,Clarendon,-80.29311761,33.56847653,2022
5427,1370,7,1370,180,,Clarendon,-80.29288876,33.7195351,2022
5428,795,4,795,360,,Clarendon,-80.28351862,33.7701954,2022
5429,785,4,785,315,,Clarendon,-80.28591731,33.77462006,2022
5430,1060,5,1060,310,,Clarendon,-80.27868311,33.77501461,2022
5432,500,3,500,360,,Clarendon,-80.25507552,33.81633308,2022
5435,845,4,845,250,,Clarendon,-80.24072153,33.62646728,2022
5436,905,4,905,360,,Clarendon,-80.23712138,33.61209325,2022
5437,525,3,525,360,,Clarendon,-80.22699476,33.76221564,2022
5438,815,4,815,360,,Clarendon,-80.20624569,33.81467114,2022
5439,1045,5,1045,300,,Clarendon,-80.21244159,33.79769786,2022
5440,1120,6,1120,290,,Clarendon,-80.19674417,33.75080664,2022
5441,780,4,780,360,,Clarendon,-80.18831062,33.75651485,2022
5442,740,4,740,180,,Clarendon,-80.15900227,33.80370404,2022
5443,630,3,630,330,,Clarendon,-80.14359232,33.77103855,2022
5444,930,4,930,180,,Clarendon,-80.09981838,33.78029557,2022
5445,1025,5,1025,220,,Clarendon,-80.1128925,33.82582696,2022
5446,360,3,360,360,,Clarendon,-80.06563169,33.82545355,2022
5447,570,5,570,180,,Clarendon,-80.06417277,33.82314574,2022
5448,420,2,420,180,,Clarendon,-80.03914017,33.82294418,2022
5449,480,2,480,180,,Clarendon,-80.03603162,33.82173304,2022
5450,340,1,340,230,,Clarendon,-80.02194462,33.83172093,2022
5451,310,1,310,360,,Clarendon,-80.02449164,33.83296714,2022
5452,1050,5,1050,180,,Clarendon,-80.0207813,33.90751446,2022
5453,230,1,230,360,,Clarendon,-80.00215862,33.92672968,2022
5454,200,1,200,360,,Clarendon,-79.99887526,33.91690237,2022
5455,220,1,220,360,,Clarendon,-80.00600935,33.91757892,2022
5456,230,1,230,360,,Clarendon,-80.01026691,33.91975626,2022
5457,250,1,250,360,,Clarendon,-80.02117225,33.92491517,2022
5458,175,1,175,360,,Clarendon,-79.9978804,33.93100032,2022
5459,955,4,955,180,,Clarendon,-79.96645589,33.81485578,2022
5477,1085,5,1085,360,,Clarendon,-80.3642348,33.75256253,2022
5479,780,5,780,180,,Clarendon,-80.44130682,33.7361391,2022
5480,435,2,435,360,,Clarendon,-80.46880294,33.70737536,2022
342,1400,7,1400,170,,Colleton,-81.00103524,33.01030656,2022
343,788,4,788,250,,Colleton,-80.71527983,32.9228405,2022
344,658,3,658,360,,Colleton,-80.7163826,32.80698451,2022
5253,710,4,710,220,,Colleton,-80.7374742,32.91628614,2022
5254,840,4,840,230,,Colleton,-80.99606948,33.0218541,2022
5255,630,3,630,360,,Colleton,-80.98342892,33.02511406,2022
5256,584,5,584,360,,Colleton,-80.77199018,32.86643177,2022
